54,"Messi votes for Ronaldo at Best FIFA awards, Ronaldo snubs Barça forward","Argentina captain and Barcelona forward Lionel Messi voted for Juventus forward and Portugal captain Cristiano Ronaldo as his second choice for Best FIFA Men's Player award, FIFA has revealed. Messi, who eventually won the award, chose Sadio Mané and Frenkie de Jong as his first and third choice respectively. Meanwhile, Ronaldo did not vote for Messi for any preference.",FIFA.com,https://img.fifa.com/image/upload/z0gygcuwnxuz6pimfuhm.pdf?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
56,Student who accused Chinmayanand of rape not arrested: Her lawyer,"The Uttar Pradesh law student who accused BJP leader Swami Chinmayanand of rape was not arrested and the reports claiming this are wrong, said her lawyer Anup Trivedi. He further said that they had filed a plea for anticipatory bail in the case of extortion and blackmail filed by Chinmayanand. The court will hear the matter on Thursday, said Trivedi.",ANI,https://twitter.com/ANINewsUP/status/1176462838224654336?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
57,Delhi to be 1st state to give legal protection to vendors: Kejriwal,"Delhi Chief Minister Arvind Kejriwal on Tuesday said that the national capital will soon become the ""first state"" to implement the Street Vending Act, 2014, to provide legal protection to street vendors and hawkers. ""Because vendors don't have legal status, whatever they do is termed illegal. That's why they are harassed by every department...People extort money from them,"" Kejriwal said.",Times Now,https://www.timesnownews.com/india/article/delhi-to-implement-street-vendors-act-says-chief-minister-arvind-kejriwal/494487?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
58,"PM Modi brought India together, he's the Father of India: Trump","PM Narendra Modi and US President Donald Trump held a bilateral meeting on the sidelines of United Nations General Assembly on Tuesday, where Trump said, ""Modi brought India together like a father would bring it together."" ""And maybe he's the Father of India...we'll call him the Father of India,"" he added. ""I remember India before was very torn,"" he said.",ANI,https://twitter.com/ANI/status/1176542687975104518?s=20&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
59,"ED books Sharad Pawar, nephew Ajit in Maharashtra bank scam case","The Enforcement Directorate (ED) on Tuesday registered a money laundering case against Nationalist Congress Party chief Sharad Pawar, his nephew Ajit Pawar and over 70 others in connection with the Maharashtra State Co-operative Bank (MSCB) scam case. The case is based on a Mumbai Police FIR which had named Ajit Pawar and 70 former functionaries of the co-operative bank.",Free Press Journal,https://www.freepressjournal.in/india/ed-books-ncp-supremo-sharad-pawar-nephew-ajit-pawar-in-mscb-scam?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
60,"Trump tweets 'hope India-Pak resolve Kashmir issue', deletes it later","US President Donald Trump deleted a tweet where he expressed hope that India and Pakistan will resolve the issue of Kashmir ""quickly"". Following his meeting with Pakistan PM Imran Khan on Monday, Trump again offered to mediate between India and Pakistan on Kashmir issue if both the countries agreed to it. India has maintained that Kashmir is a bilateral issue.",The Print,https://theprint.in/trawling-twitter/congress-tweets-wrong-nehru-visit-trump-kashmir-modi-deora/296110/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
61,The future belongs to nations who respect neighbours: Trump at UNGA,"Addressing the United Nations General Assembly (UNGA), US President Donald Trump said, ""The future belongs to sovereign and independent nations, who protect their citizens, respect their neighbours and honour the differences that make each country special and unique."" ""If you want democracy, hold on to your sovereignty...If you want peace, love your nation,"" Trump said urging the ""free world"".",The Guardian,https://www.theguardian.com/world/live/2019/sep/24/trump-bolsonaro-and-johnson-to-open-un-general-assembly-live-news
62,It has been 50 days of horror for the people of J&K: Cong,"Congress on Tuesday said it has been ""50 days since lockdown in Kashmir"" and that it's ""not normal and fine"". ""It has been...50 days of state-sponsored oppression. 50 days of unlawful arrests. 50 days of horror for the people of Jammu & Kashmir,"" Congress tweeted. The government has said that restrictions in most parts of J&K have been lifted.",Twitter,https://twitter.com/INCIndia/status/1176462641696407552?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
63,Need most of him as batsman: Selector on Bairstow's Test axing,"After wicketkeeper-batsman Jonny Bairstow got dropped from England's Test squad for the New Zealand series, team's selector Ed Smith said, ""There's a real opportunity for him to reset...[We need] most out of him as a batsman."" Smith added that Bairstow was picked as an outstanding young batsman in 2012. The 29-year-old aggregated 214 runs in 10 innings of Ashes 2019.",ICC,https://www.icc-cricket.com/news/1356463?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
64,Pant doesn't know right method of scoring runs at no. 4: Laxman,"Ex-India batsman VVS Laxman has said wicketkeeper-batsman Rishabh Pant's aggressive game isn't working for him at number four position. ""Pant should bat at number 5...6, where you've...licence to...express yourself...at the moment he doesn't know the right method of scoring runs at number 4,"" Laxman added. Laxman further said he feels Hardik Pandya and Shreyas Iyer are better for fourth spot.",Cricket Country,https://www.cricketcountry.com/news/rishabh-pant-doesnt-know-the-right-method-of-scoring-runs-at-number-4-vvs-laxman-894726?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
65,Karthik scores 52* as TN beat Raj by 6 wkts in Vijay Hazare Trophy,"Chasing a 262-run target, Tamil Nadu captain Dinesh Karthik remained unbeaten on 52 off 52 balls as Tamil Nadu handed a six-wicket defeat to Rajasthan in Vijay Hazare Trophy on Tuesday. Tamil Nadu were also helped by Abhinav Mukund, who scored 75 runs in the match. Spinner Rahul Chahar scored 48 runs for Rajasthan.",Times Now,https://www.timesnownews.com/sports/cricket/article/vijay-hazare-trophy-201920-dinesh-karthik-abhinav-mukund-star-in-tamil-nadus-win-over-rajasthan/494412?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
66,Federal prosecutors conduct criminal probe into JUUL: Reports,"Federal prosecutors in the US have reportedly launched a criminal investigation into e-cigarette maker JUUL Labs. The FDA and attorney generals are already investigating the company's marketing practices and whether they purposefully sought to target minors. JUUL has faced several legal challenges in recent months following hundreds of illnesses linked to e-cigarette use, including deaths.",Engadget,https://www.engadget.com/2019/09/24/vape-brand-juul-is-reportedly-at-the-center-of-a-criminal-probe/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
67,"Fundbox raises $176 million from General Catalyst, others",US-based fintech startup Fundbox has raised $176 million equity financing in a Series C funding round from investors including Allianz SE and General Catalyst. Its total funding to date is around $433.5 million. The new round reportedly valued Fundbox at between $500 million and $1 billion. It plans to ultimately transform B2B payments by creating a Visa-like payments network.,TechCrunch,https://techcrunch.com/2019/09/24/fundbox-raises-176-million-series-c-to-build-visa-for-b2b-payments/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
68,Singapore startup Honestbee owes its ex-employees $1 mn: CEO,"Singapore-based grocery delivery startup Honestbee owes 217 former employees nearly $1 million in unpaid salaries, according to an affidavit by CEO Ong Lay Ann. He said Honestbee, which had filed for a six-month debt moratorium, presently has 190 employees, from 523 full-time and 77 part-time workers in January. Honestbee said it will pay the former employees after the current employees.",TechCrunch,https://techcrunch.com/2019/09/23/honestbee-owes-almost-1-million-in-unpaid-salary-to-employees-according-to-affidavit-filed-by-its-ceo/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
70,83-year-old in Punjab completes master's degree in English,"Sohan Singh Gill, aged 83, completed his master's degree in English from a university in Punjab's Jalandhar recently. Gill said he was advised by his vice-principal to pursue MA but could not do it after getting married in 1958 and moving to Kenya. ""I decided to prepare for MA in English remembering my vice-principal's advice,"" he said.",The New Indian Express,http://www.newindianexpress.com/good-news/2019/sep/23/its-never-too-late-for-school-83-year-old-in-punjab-completes-masters-degree-in-english-2037921.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
71,Over 2 lakh streetlights to be installed across Delhi: CM,"Delhi CM Arvind Kejriwal on Monday said 2.1 lakh street lights will be installed across the city to light up dark areas. ""This is the first plan in the world in which a tender of about 30% of the current street light capacity is being launched,"" he added. Delhi's three private discoms will install the street lights, Kejriwal further said.",The New Indian Express,http://www.newindianexpress.com/cities/delhi/2019/sep/23/over-2-lakh-streetlights-to-be-installed-across-delhi-cm-kejriwal-2037955.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
72,No nation should subsidise 'Iran's bloodlust': Trump at UNGA,"US President Donald Trump, while speaking at the United Nations General Assembly on Tuesday, said that no responsible country should subsidise ""Iran's bloodlust"" as they all have duty to act. ""As long as Iran's menacing behaviour continues, sanctions will not be lifted. They will be tightened,"" Trump said. Iranian ruling class has abandoned its people for personal gain, Trump added.",The Guardian,https://www.theguardian.com/world/live/2019/sep/24/trump-bolsonaro-and-johnson-to-open-un-general-assembly-live-news?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
73,Three maids detained in Singapore for allegedly funding IS,"Three Indonesian maids were detained by Singaporean authorities for allegedly donating funds to Islamic State (IS). The trio became supporters of IS after viewing online material last year, including videos of bomb attacks and beheadings, the interior ministry said. They are being held under the Internal Security Act, which reportedly allows for detention without trial for up to two years.",The New Indian Express,http://www.newindianexpress.com/world/2019/sep/24/indonesian-maids-detained-in-singapore-for-funding-is-2038352.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
74,North Korea is 'full of untapped potential': US Prez Trump,"North Korea is full of untapped potential but it must denuclearise first to realise that potential, US President Donald Trump said on Tuesday while addressing the United Nations General Assembly. ""America knows while anyone can make war, the only the most courageous can choose peace for the same reason we have pursued bold diplomacy on the Korean Peninsula,"" he added.",The Guardian,https://www.theguardian.com/world/live/2019/sep/24/trump-bolsonaro-and-johnson-to-open-un-general-assembly-live-news?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
75,"US most powerful, hope we don't have to use this power: Trump","US President Donald Trump on Tuesday said the US is the most powerful nation in the world and hopefully it will never have to use this power. Trump added that since he was elected as the US President, the country has spent over $2.5 trillion on completely rebuilding its ""great military"". He was speaking at the United Nations General Assembly.",The Guardian,https://www.theguardian.com/world/live/2019/sep/24/trump-bolsonaro-and-johnson-to-open-un-general-assembly-live-news?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
76,MoS for Power seeks basic customs duty on solar panel imports,"Union Minister of State for Power RK Singh has asked the Finance Ministry to impose basic customs duty on imported solar cells and panels to boost domestic manufacturing. Under the WTO Information Technology Agreement, also signed by India, solar photovoltaic cells are exempt from basic customs duty. Singh, however, favoured nil duty on imported raw materials for manufacturing solar panels.",BloombergQuint,https://www.bloombergquint.com/business/power-minister-bats-for-basic-customs-duty-on-imported-solar-panels?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
77,Biocon subsidiary acquires Pfizer's research facility,"Biocon said its subsidiary, Biocon Biologics, has acquired a Chennai-based biological research facility from Pfizer Healthcare for an undisclosed amount. Biocon CEO Christiane Hamacher said the acquisition will help it accelerate its development of biosimilars from lab to pilot scale. The R&D facility, spread across 60,000 square feet, is expected to be operational in a few months.",Deccan Herald,https://www.deccanherald.com/business/business-news/biocon-subsidiary-acquires-pfizers-research-facility-763580.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
78,"Big B to get Dadasaheb Phalke Award, India's highest award in cinema","Amitabh Bachchan has been unanimously selected for the Dadasaheb Phalke Award, Information & Broadcasting Minister Prakash Javadekar announced. ""The entire country and international community is happy,"" Javadekar tweeted. Dadasaheb Phalke Award is the highest and most acclaimed award in Indian cinema conferred upon a veteran luminary in appreciation of his or her lifetime cinematic achievement.",Twitter,https://twitter.com/ANI/status/1176493344022646784?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
79,13th-century painting worth up to €6mn found in French woman's kitchen,"A 13th-century Renaissance painting by Cimabue, which is estimated to be worth up to €6 million, has been discovered in a French woman's kitchen in a town near Paris. The woman thought that the painting was an old religious icon when she took it to be valued. She had hung the painting above a hotplate in her kitchen.",The Guardian,https://www.theguardian.com/world/2019/sep/24/woman-discovers-renaissance-masterpiece-in-her-kitchen?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
80,"Hangovers are an 'illness', rules German court","A German court has ruled that hangovers are an ""illness"", in a case against a firm making anti-hangover drinks. The court defined illness as ""even small or temporary disruptions to the normal state or normal activity of the body"". The ruling came after plaintiffs claimed that the company, which offered anti-hangover ""shots"" and powders, was making illegal health claims.",The Guardian,https://www.theguardian.com/world/2019/sep/24/german-court-rules-that-hangovers-are-an-illness?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
81,Taapsee responds to criticism on her & Bhumi's casting in Saand Ki Aankh,"Actress Taapsee Pannu has responded after 'Saand Ki Aankh' makers were criticised for casting her and Bhumi Pednekar as 60-year-old sharpshooters. She said, ""Did we question when Aamir Khan played a college kid in 3 Idiots?"" Earlier, 60-year-old actress Neena Gupta also tweeted on the film's casting and wrote, ""At least cast us for roles that suit our age.""",Times Now,https://www.timesnownews.com/entertainment/news/bollywood-news/article/taapsee-pannu-has-strong-response-for-those-questioning-her-and-bhumi-pednekar-as-saand-ki-aankh-leads/494368?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
